date,adjusted_close,volume,Chaikin A/D,ADX,ATR,CCI,EMA,MACD,MACD_Hist,MACD_Signal,OBV,ROC,RSI,SAR,SlowD,SlowK,MFI,ADOSC,WILLR,ULTOSC,BOP,symbol
9/8/2016,188.0569158,74102900,29857383921,15.132,1.1766,56.1495,187.619,0.5354,-0.1068,0.6422,13916100307,0.303,56.1556,186.1873,73.0779,78.9914,37.9021,74717927.08,-30.5325,64.5683,-0.1392,SPY
9/9/2016,183.5558085,221589100,29639311992,17.4942,1.4159,-294.8473,187.232,0.152,-0.3921,0.5442,13694511207,-2.0303,32.8949,188.668,69.2711,51.1377,33.3819,-3038377.523,-99.5276,44.8043,-0.9762,SPY
9/12/2016,186.189343,168110900,29772306243,19.9763,1.5914,-173.0229,187.1327,0.06,-0.3873,0.4473,13862622107,-0.4372,46.784,188.5652,57.2898,41.7404,38.737,7744794.016,-44.7189,53.9478,0.8778,SPY
9/13/2016,183.5127743,182828800,29690205440,22.2811,1.7138,-195.0651,186.788,-0.2262,-0.5389,0.3126,13679793307,-2.3493,38.1431,188.3314,38.6335,23.0225,31.5573,-14670963.77,-86.686,46.6192,-0.6075,SPY
9/14/2016,183.4439219,134185500,29635310748,24.4213,1.7266,-148.2706,186.4695,-0.4534,-0.6128,0.1594,13545607807,-2.2248,37.9489,188.107,30.56,26.9171,30.2893,-39973815.42,-87.8438,44.1235,-0.0636,SPY
9/15/2016,185.2770746,134427900,29729139834,25.3596,1.7865,-81.0177,186.3559,-0.4801,-0.5116,0.0315,13680035707,-0.9661,45.8524,187.8916,24.2523,22.8171,37.603,-16836289.62,-57.0188,46.9869,0.7785,SPY
9/16/2016,184.5645255,155236400,29795667383,26.2309,1.7592,-77.0674,186.1853,-0.5523,-0.467,-0.0852,13524799307,-1.3515,43.5314,187.6848,26.1489,28.7123,36.8799,15327490.21,-69.0005,46.7776,-0.0982,SPY
9/19/2016,184.5991332,80250500,29748384983,25.9103,1.7478,-48.7042,186.0342,-0.5998,-0.4116,-0.1882,13605049807,-1.7758,43.6805,187.4862,28.9056,35.1874,37.2199,12047591.88,-68.4186,44.7405,-0.3892,SPY
9/20/2016,184.607778,69665300,29683324881,25.6127,1.6977,-41.3193,185.8984,-0.6295,-0.3531,-0.2764,13674715107,-2.0672,43.7205,187.2956,31.7785,31.4359,41.2737,-11090361.73,-68.2732,49.3223,-0.8182,SPY
9/21/2016,186.6837799,110284400,29775725985,24.1281,1.7377,10.1348,185.9732,-0.48,-0.1629,-0.3171,13784999507,-0.9568,52.4496,187.1126,36.6459,43.3145,47.3976,9852677.709,-33.3647,48.0505,0.61,SPY
9/22/2016,187.8601645,76678700,29786945497,23.0694,1.7193,81.8032,186.1529,-0.2636,0.0429,-0.3064,13861678207,-0.1046,56.5612,182.721,45.4478,61.5929,52.8046,21094431.64,-13.5835,54.6453,0.2195,SPY
9/23/2016,186.8308278,73630900,29729513395,21.5056,1.6768,53.863,186.2175,-0.1731,0.1067,-0.2798,13788047307,1.7842,52.2999,182.8298,59.6535,74.0533,48.0239,5501804.735,-30.892,53.6581,-0.73,SPY
9/26/2016,185.317082,89827300,29673556850,20.9903,1.6793,-6.2083,186.1317,-0.221,0.047,-0.268,13698220007,-0.4685,46.7247,182.9365,67.3463,66.3928,43.5841,-19181516.59,-56.3461,44.4713,-0.6393,SPY
9/27/2016,186.4675305,78494800,29743669769,20.2006,1.6867,27.8274,186.1637,-0.1642,0.083,-0.2472,13776714807,1.6101,50.9999,183.041,66.64,59.4738,43.6167,-5226808.671,-34.3404,49.5036,0.7379,SPY
9/28/2016,187.393071,87411000,29816166381,18.7876,1.6966,100.658,186.2808,-0.044,0.1626,-0.2066,13864125807,2.1528,54.1851,183.1435,63.6408,65.0556,48.5845,24024203.73,-14.1466,56.7013,0.3839,SPY
9/29/2016,185.6976706,128070600,29746021665,17.8192,1.7502,43.099,186.2252,-0.0846,0.0976,-0.1822,13736055207,0.227,48.0264,183.2438,64.4223,68.7373,51.4375,11487735.25,-45.301,56.4173,-0.6078,SPY
9/30/2016,187.0989753,117202900,29754013465,16.7539,1.776,88.7888,186.3085,-0.0037,0.1428,-0.1465,13853258107,1.3732,52.8015,183.3422,69.0861,73.4653,49.8497,7857685.837,-20.1565,52.5746,0.3693,SPY
10/3/2016,186.6491731,83512100,29794100275,15.9697,1.727,46.3586,186.3409,0.0239,0.1363,-0.1124,13769746007,1.1105,51.1762,183.4386,70.2747,68.6214,53.2626,18413224.69,-28.6781,52.4043,-0.04,SPY
10/4/2016,185.6976706,119948100,29750081547,15.8783,1.7383,-5.3958,186.2796,-0.0307,0.0654,-0.0961,13649797907,0.5904,47.8227,183.5331,69.8596,67.4921,53.7417,7051511.213,-48.6891,52.913,-0.5642,SPY
10/5/2016,186.5194286,72816000,29731877889,15.7934,1.7037,40.5137,186.3025,-0.0075,0.0708,-0.0784,13722613907,-0.088,50.82,183.6257,65.8519,61.4421,51.6608,-4029582.169,-38.3064,56.1569,0.275,SPY
10/6/2016,186.6491731,62927400,29769634677,16.0684,1.6624,16.0561,186.3355,0.0211,0.0795,-0.0585,13785541307,-0.6446,51.2958,183.7165,62.3243,58.0385,55.4079,3817092.538,-38.8889,54.873,0.3154,SPY
10/7/2016,186.0090697,89788300,29752186861,16.6399,1.674,-28.028,186.3044,-0.0079,0.0405,-0.0484,13695753007,-0.4398,48.7883,183.8054,57.9163,54.2682,48.6473,1128509.632,-60.0002,50.5317,-0.5024,SPY
10/10/2016,186.9778765,51855000,29725163967,16.8041,1.657,78.0395,186.3686,0.0469,0.0762,-0.0293,13747608007,0.8962,52.5675,183.8925,56.0594,55.8715,47.9419,-8672150.664,-33.4962,56.2824,0,SPY
10/11/2016,184.6164236,130367400,29664930118,18.5501,1.7598,-166.1534,186.2017,-0.0992,-0.0559,-0.0433,13617240607,-0.9927,44.0371,188.1629,50.4549,41.225,38.4859,-31058449.77,-82.8285,47.8882,-0.7057,SPY
10/12/2016,184.8586351,73866100,29670005519,20.1713,1.7151,-161.182,186.0738,-0.1931,-0.1199,-0.0733,13691106707,-1.3525,45.0225,188.0773,44.4283,36.1884,32.4677,-35778085.67,-75.11,47.0375,0.0916,SPY
10/13/2016,184.2531264,101357000,29721961314,22.2819,1.747,-202.954,185.9004,-0.3129,-0.1917,-0.1212,13589749707,-0.7779,42.9847,187.9934,33.8621,24.1728,31.8077,-17924903.01,-69.5433,52.1705,0.3571,SPY
10/14/2016,184.3482761,93346200,29638736523,23.3148,1.726,-103.8297,185.7526,-0.3955,-0.2195,-0.176,13683095907,-1.4702,43.4181,187.7815,29.8609,29.2216,38.9182,-35472406.98,-67.682,48.0293,-0.6205,SPY
10/17/2016,183.7081866,58275700,29600523602,24.5813,1.6781,-133.2429,185.5579,-0.5068,-0.2646,-0.2422,13624820207,-1.5757,41.1519,187.5781,26.9727,27.5239,33.3752,-51584823.9,-80.203,43.3137,-0.582,SPY
10/18/2016,184.8586351,76869700,29588698313,25.0253,1.6775,-53.6627,185.4913,-0.4965,-0.2034,-0.2931,13701689907,-0.4518,46.5517,187.3828,29.4058,31.4721,32.7708,-57249329.68,-57.6987,45.1595,-0.5096,SPY
10/19/2016,185.3516767,66519200,29609165449,25.1825,1.6219,-24.1541,185.478,-0.4434,-0.1203,-0.3231,13768209107,-0.6261,48.7232,187.1953,32.3369,38.0147,40.0071,-47849872.37,-48.0542,46.0516,0.25,SPY
10/20/2016,185.0056829,73639800,29615389058,25.5459,1.5938,-37.323,185.433,-0.4243,-0.081,-0.3434,13694569307,-0.8805,47.2717,187.0154,39.0379,47.627,31.3203,-37674412.2,-51.3661,49.5772,0.007,SPY
10/21/2016,185.0921749,89089100,29690979071,26.0386,1.5615,-46.8444,185.4005,-0.3977,-0.0434,-0.3542,13783658407,-0.4929,47.6912,186.8426,45.3289,50.345,31.1914,-6035409.549,-49.5447,53.2133,0.0758,SPY
10/24/2016,185.8793253,60146600,29689546670,25.4905,1.5328,47.9381,185.4461,-0.3095,0.0358,-0.3453,13843805007,-0.5875,51.475,186.6767,51.1151,55.3734,38.3755,7000728.398,-32.9691,52.7316,-0.131,SPY
10/25/2016,185.2565261,66542300,29648290710,25.2389,1.4851,19.1544,185.4281,-0.2865,0.047,-0.3335,13777262707,0.3467,48.4865,186.5175,54.2842,57.1341,31.908,-1429632.242,-46.0839,54.4261,-0.51,SPY
10/26/2016,184.8845832,75705500,29654896831,25.5109,1.4711,-31.33,185.3763,-0.2949,0.0309,-0.3258,13701557207,0.014,46.7413,186.3646,56.0615,55.677,31.5557,-2646501.964,-53.9162,56.722,0.3557,SPY
10/27/2016,184.3915286,77220200,29586702009,25.5951,1.4611,-32.4362,185.2825,-0.3375,-0.0094,-0.3281,13624337007,0.0751,44.4568,186.2179,52.6816,45.2337,31.9364,-24602073.82,-64.2988,49.8524,-0.9156,SPY
10/28/2016,183.8465758,140623200,29551228380,26.2953,1.4939,-139.3564,185.1458,-0.4105,-0.0659,-0.3446,13483713807,-0.2721,42.0128,186.077,45.9863,37.0482,25.1373,-42634410.41,-70.6405,46.7589,-0.2703,SPY
10/31/2016,183.8552344,61272500,29518008611,26.9454,1.4385,-112.6626,185.0229,-0.4623,-0.0941,-0.3681,13544986307,0.08,42.0673,185.9418,38.2789,32.5547,26.7068,-56705346.28,-67.3967,45.3668,-0.4578,SPY
11/1/2016,182.5231313,122781800,29497363117,28.5515,1.5452,-201.3946,184.7848,-0.6039,-0.1886,-0.4153,13422204507,-1.2634,36.3996,185.812,32.8246,28.871,25.6143,-63875627.59,-75.3498,41.368,-0.5664,SPY
11/2/2016,181.424593,103330800,29450395265,30.1527,1.5504,-220.5628,184.4648,-0.7955,-0.3042,-0.4913,13318873707,-2.1187,32.5097,185.5415,27.7672,21.876,25.5985,-75946365.88,-91.6255,37.3495,-0.4866,SPY
11/3/2016,180.5941902,88939300,29393433376,31.863,1.5496,-196.0996,184.0961,-1.0029,-0.4092,-0.5936,13229934407,-2.3845,29.9078,185.1768,21.1034,12.5631,17.6609,-92104417.27,-95.3354,37.0733,-0.6798,SPY
11/4/2016,180.3952442,109122100,29308881624,33.4744,1.5322,-153.8844,183.7437,-1.1698,-0.4609,-0.7089,13120812307,-2.5376,29.3028,184.6909,13.2007,5.1629,16.9465,-117244230.7,-97.5505,33.6272,-0.2384,SPY
11/7/2016,184.3742252,109794900,29416783129,32.3292,1.7095,-34.4207,183.8037,-0.9698,-0.2087,-0.7611,13230607207,-0.8097,50.7597,180.2482,14.336,25.282,19.0861,-82537836.15,-31.2682,49.3995,0.9914,SPY
11/8/2016,185.2046289,102268300,29462568239,30.344,1.735,54.4327,183.9371,-0.7358,0.0202,-0.756,13332875507,-0.028,53.9041,180.2482,27.2312,51.2487,21.3533,-46268336.74,-17.4352,52.9959,0.5941,SPY
11/9/2016,187.1681768,258429000,29642817093,28.9622,1.9052,108.3028,184.2449,-0.3875,0.2948,-0.6823,13591304507,1.2351,60.3513,180.3952,52.5146,81.0132,36.4737,30127306.26,-8.2569,59.6047,0.8424,SPY
11/10/2016,187.6352694,172113300,29660083972,28.1669,1.96,144.8552,184.5678,-0.0729,0.4875,-0.5604,13763417807,1.7592,61.7228,180.839,73.0106,86.77,45.7637,64135230.48,-13.998,60.5,-0.123,SPY
11/11/2016,187.2027707,93847200,29715848111,27.4284,1.9189,112.2722,184.8187,0.1399,0.5603,-0.4204,13669570607,1.8255,59.6648,181.4789,84.6735,86.2373,40.9325,89960222.53,-19.0332,62.9389,0.2464,SPY
11/14/2016,187.3498185,94580000,29727440972,26.9788,1.8776,111.2519,185.0598,0.3168,0.5897,-0.2729,13764150607,1.9007,60.1513,182.0676,85.4077,83.2158,46.1544,96035427.78,-17.3213,65.3078,-0.2839,SPY
11/15/2016,188.811667,91652600,29819093572,26.963,1.8479,124.6158,185.4171,0.5683,0.673,-0.1047,13855803207,3.4453,64.7085,182.6092,85.7447,87.7811,51.3999,118952436.5,-0.3021,70.1117,0.8378,SPY
11/16/2016,188.4570145,65617700,29835497337,26.9483,1.769,103.9693,185.7066,0.7307,0.6683,0.0624,13790185507,3.8762,62.8311,183.1075,87.8818,92.6485,55.8703,122733098.1,-4.4311,66.7898,0.4306,SPY
11/17/2016,189.4258204,69797200,29896723808,27.3011,1.7162,103.7732,186.0608,0.9268,0.6915,0.2353,13859982707,4.8903,65.754,183.5659,92.8778,98.2038,62.9673,132603327.9,-0.6554,68.7139,0.8246,SPY
11/18/2016,189.0019673,86265800,29847429882,27.7111,1.6542,89.5373,186.3409,1.0361,0.6407,0.3954,13773716907,4.771,63.4048,184.1579,95.6,95.9476,67.4859,108901870.4,-7.0707,63.5636,-0.5816,SPY
11/21/2016,190.4292081,72402600,29916151095,28.442,1.6398,100.5333,186.7303,1.2238,0.6627,0.5611,13846119507,3.2841,67.6022,184.8191,97.1638,97.3399,74.4367,111171490,-0.2542,70.2442,0.8305,SPY
11/22/2016,190.801164,67429000,29956864014,29.3432,1.5882,104.8202,187.118,1.3865,0.6604,0.7262,13913548507,3.0218,68.6126,185.6082,96.7606,96.9943,80.6843,114947582.1,-1.6921,72.0565,0.066,SPY
11/23/2016,190.9049594,56620200,30006757252,30.18,1.5371,101.648,187.4787,1.5066,0.6243,0.8823,13970168707,1.9965,68.904,186.4681,97.8146,99.1095,86.2455,121917688.1,-0.7252,76.9128,0.7129,SPY
11/25/2016,191.6142634,37872300,30039121710,31.2556,1.4805,121.3986,187.8725,1.64,0.6062,1.0338,14008041007,2.1206,70.893,187.1905,98.3985,99.0918,93.2118,123983451.1,-0.3074,76.9051,0.7636,SPY
11/28/2016,190.714659,76572500,29978956993,31.6482,1.4464,94.383,188.1432,1.6541,0.4962,1.1579,13931468507,1.876,65.1972,187.993,97.9842,95.7512,87.2852,94413993.91,-11.7137,70.5631,-0.6072,SPY
11/29/2016,191.0866149,69886700,29990513465,31.8363,1.4216,87.7648,188.4235,1.6759,0.4145,1.2615,14001355207,1.9946,66.3992,188.651,96.162,93.643,86.9996,77411366.81,-7.0498,67.1976,0.3071,SPY
11/30/2016,190.6281671,113291800,29887726528,32.1867,1.4133,75.7665,188.6335,1.6374,0.3007,1.3367,13888063407,0.9621,63.4886,189.1906,91.9557,86.4728,75.6476,30713415.23,-21.8182,61.2829,-0.8278,SPY
12/1/2016,189.9275208,79040500,29850708807,31.4414,1.41,25.4499,188.7567,1.5326,0.1568,1.3759,13809022907,0.7803,59.2163,191.8738,86.3182,78.8389,66.2081,-2960786.621,-34.6154,52.5873,-0.7342,SPY
12/2/2016,190.0226584,74840300,29839368745,30.7493,1.3704,11.6189,188.8773,1.4407,0.0519,1.3888,13883863207,0.3151,59.6137,191.8738,78.2688,69.4948,67.3056,-20075635.75,-35.0822,49.2944,0.0101,SPY
12/5/2016,191.1644612,67837800,29851829354,30.7322,1.3788,77.2916,189.0951,1.4433,0.0436,1.3997,13951701007,1.1442,64.1311,191.8276,73.2187,71.3226,66.5118,-21287368.01,-16.3348,50.5073,0.3572,SPY
12/6/2016,191.7699569,59877400,29907270508,30.8872,1.3471,96.942,189.3499,1.4772,0.062,1.4152,14011578407,0.7041,66.2848,189.5642,74.2564,81.9519,65.4886,-2207494.179,-2.7275,50.9495,0.4444,SPY
12/7/2016,194.2784576,110738100,30013296877,32.1913,1.4541,232.1162,189.8193,1.6871,0.2175,1.4696,14122316507,1.8225,73.4085,189.609,82.1916,93.3003,67.0591,39534252.89,-1.0369,64.2272,0.9362,SPY
12/8/2016,194.7541959,99714400,30036840245,33.7071,1.4392,254.6967,190.2893,1.8702,0.3205,1.5497,14222030907,2.0163,74.5085,189.7982,90.5077,96.271,68.0562,60507470.82,-7.4224,64.0142,0.4028,SPY
12/9/2016,195.9305935,88005800,30121810765,35.3406,1.4217,211.5765,190.8265,2.0862,0.4292,1.657,14310036707,2.2526,77.0381,190.1241,95.5543,97.0917,68.1952,90622819.23,-0.2657,72.3446,0.9483,SPY
12/12/2016,195.7056984,102016100,30103107831,36.9706,1.3943,154.2167,191.2912,2.2137,0.4454,1.7684,14208020607,2.617,75.4957,190.59,95.9232,94.407,69.1256,88753362.62,-9.091,73.1244,-0.125,SPY
12/13/2016,197.0118404,110477500,30117947642,38.819,1.4238,149.139,191.836,2.3926,0.4994,1.8932,14318498107,3.1008,78.2227,191.163,95.4253,94.7774,70.3692,84641855.4,-6.3112,74.4065,0.5522,SPY
12/14/2016,195.3856537,142501800,30026269141,39.0846,1.4988,94.1164,192.1741,2.3758,0.386,1.9897,14175996307,2.4957,68.0664,191.9251,91.7092,85.9432,60.7803,46094728.91,-26.7681,64.7547,-0.535,SPY
12/15/2016,196.1900953,124972600,30021061881,39.3312,1.511,87.0691,192.5566,2.3997,0.328,2.0717,14300968907,3.2973,70.1323,192.5957,88.0482,83.4241,63.4311,24478164.71,-16.6485,61.5149,0.3385,SPY
12/16/2016,195.8085665,156420200,29946733210,39.5602,1.4907,70.2938,192.8663,2.3606,0.2311,2.1295,14144548707,3.0449,67.8891,193.1858,82.5819,78.3785,59.6852,-10240294.68,-21.448,53.2805,-0.6879,SPY
12/19/2016,196.2349235,90341100,29942888147,39.7729,1.4451,67.7026,193.1871,2.3371,0.1661,2.171,14234889807,2.6524,69.0793,193.7052,81.2474,81.9396,60.325,-24735793.99,-16.0846,52.2336,0.2979,SPY
12/20/2016,196.9919111,89838800,29988455296,40.1914,1.4066,77.9309,193.5495,2.3525,0.1452,2.2073,14324728607,2.723,71.1258,194.1622,81.8733,85.3018,67.7056,-13918424.15,-6.5619,51.6694,0.3623,SPY
12/21/2016,196.4437532,67909000,29920546296,40.4608,1.3483,65.6673,193.8251,2.294,0.0693,2.2247,14256819607,1.1145,67.635,194.5643,85.0508,87.911,68.1252,-29835234.29,-13.6206,50.4064,-0.7059,SPY
12/22/2016,196.1044129,56219100,29927402705,39.8149,1.3049,39.506,194.0422,2.1949,-0.0238,2.2187,14200600507,0.6933,65.4921,194.9182,86.543,86.4162,68.9418,-31452777.85,-20.5689,47.4557,-0.2683,SPY
12/23/2016,196.3915495,36251400,29962233318,39.2151,1.2434,43.4345,194.2659,2.1152,-0.0828,2.198,14236851907,0.2353,66.4604,195.2297,85.767,82.9737,68.2463,-18172689.09,-16.8894,54.1146,0.5491,SPY
12/27/2016,196.878806,42672500,29951127417,39.1834,1.2179,100.0162,194.5148,2.0675,-0.1044,2.1719,14279524407,0.5994,68.0965,195.5037,84.4632,83.9996,67.8697,-14621558.47,-10.5431,53.8908,0.3425,SPY
12/28/2016,195.2516998,64095000,29894214950,37.5174,1.2751,-43.919,194.585,1.8768,-0.2361,2.1129,14215429407,-0.8934,57.9337,197.5135,78.822,69.4927,61.6929,-29948102.99,-64.0895,44.4292,-0.9354,SPY
12/29/2016,195.208205,48696100,29892824425,35.6201,1.2493,-158.3885,194.6443,1.7025,-0.3283,2.0308,14166733307,-0.0908,57.6858,197.466,66.8874,47.1698,56.1377,-33937937.9,-83.8579,43.8742,-0.1238,SPY
12/30/2016,194.4947122,108998300,29866872523,33.1276,1.2906,-206.5293,194.6301,1.4896,-0.4329,1.9226,14057735007,-0.8642,53.6326,197.358,46.7531,23.5968,48.143,-40742299.39,-81.2624,39.2585,-0.5714,SPY
1/3/2017,195.9825981,91366500,29902950773,31.3763,1.3414,-49.5808,194.7589,1.4246,-0.3984,1.823,14149101507,0.0889,59.952,197.1444,33.9965,31.223,47.6948,-28342613.26,-41.2107,46.6713,0.1026,SPY
1/4/2017,197.148537,78744400,29958210257,30.299,1.3394,113.407,194.9865,1.4504,-0.2981,1.7485,14227845907,0.4656,64.083,193.7986,37.1701,56.6907,46.3033,-3110850.168,-7.455,49.9294,0.8421,SPY
1/5/2017,196.9919111,78379000,30010936948,29.1937,1.3121,80.8984,195.1775,1.4416,-0.2455,1.6871,14149466907,0,63.1408,193.8686,56.2632,80.8759,48.9027,24270713.63,-8.7066,52.3016,0.1182,SPY
1/6/2017,197.6967079,71559900,30040722015,28.8312,1.3333,139.2473,195.4174,1.4745,-0.1701,1.6446,14221026807,0.6378,65.5924,193.9371,76.1979,91.0272,46.4007,42742900.98,-10.7568,54.4003,0.3676,SPY
1/9/2017,197.0441287,46939700,29999560729,28.4945,1.2872,91.2607,195.5723,1.4314,-0.1705,1.6019,14174087107,0.4792,61.5127,194.1063,85.6165,84.9465,51.6057,33317213.72,-25.6971,58.4503,-0.6923,SPY
1/10/2017,197.0441287,63771900,29975647274,27.8055,1.2848,77.6956,195.7125,1.3813,-0.1765,1.5578,14174087107,0.3323,61.5127,194.2687,85.0856,79.283,43.4878,18823586.54,-25.6971,56.3267,-0.0139,SPY
1/11/2017,197.6009955,74650000,30050297274,26.7858,1.2868,70.2866,195.8923,1.3708,-0.1496,1.5204,14248737107,0.3668,63.7444,194.4246,80.9274,78.5526,34.5115,34935413.02,-12.9481,63.1783,0.4901,SPY
1/12/2017,197.1050292,72113200,30104684175,25.2924,1.3279,26.1516,196.0078,1.3073,-0.1705,1.4778,14176623907,0.9492,60.386,194.5743,78.951,79.0174,34.355,55655590.97,-24.3028,64.3892,0.0168,SPY
1/13/2017,197.5574876,62717900,30105568419,24.3741,1.2871,93.6722,196.1554,1.2788,-0.1592,1.438,14239341807,1.2035,62.3355,194.718,80.1683,82.935,40.8033,59353778.59,-13.9442,62.287,0.4507,SPY
1/17/2017,196.8614004,61240800,30100569024,22.7731,1.2729,27.8163,196.2227,1.1864,-0.2013,1.3877,14178101007,1.2168,57.636,194.8559,79.7477,77.2909,35.9925,53880159.09,-29.8805,58.1499,-0.0612,SPY
1/18/2017,197.2964533,54793300,30149273875,21.3022,1.2379,43.7083,196.3249,1.1351,-0.202,1.3371,14232894307,0.6704,59.6819,194.9884,79.6592,78.7517,36.7898,62239752.92,-19.9203,59.273,0.2333,SPY
1/19/2017,196.565568,66608800,30124557508,20.0338,1.2483,7.6389,196.3478,1.0237,-0.2507,1.2745,14166285507,-0.2957,54.8863,195.1155,75.7415,71.182,36.6846,52137128.63,-36.6533,59.6172,-0.5849,SPY
1/20/2017,197.2877566,129168600,30143837507,18.6216,1.2461,57.4847,196.4374,0.9824,-0.2336,1.216,14295454107,0.1502,58.4399,195.2375,74.7898,74.4357,46.0833,49399043.06,-20.1194,62.1401,0.0299,SPY
1/23/2017,196.7743847,75061600,30154559952,17.8605,1.2528,-52.2432,196.4695,0.8979,-0.2545,1.1524,14220392507,-0.4665,55.1163,195.3547,70.9707,67.2945,47.5528,47199782.12,-41.3439,58.7129,-0.3831,SPY
1/24/2017,198.0360483,95555300,30199434354,17.0816,1.2833,168.1867,196.6187,0.9221,-0.1843,1.1063,14315947807,0.5034,60.9883,195.4672,72.0381,74.3841,47.8144,56287414.09,-15.3845,58.8884,0.663,SPY
1/25/2017,199.7501572,84437700,30283872054,17.3463,1.3141,321.9679,196.9169,1.0672,-0.0313,1.0985,14400385507,1.3733,67.2559,195.6464,74.2564,81.0905,48.1547,81754584.97,0,63.9448,0.8208,SPY
1/26/2017,199.5413275,59970700,30278731968,17.676,1.2637,219.2759,197.1668,1.1522,0.0429,1.1093,14340414807,0.9819,65.8675,195.9747,82.5599,92.2051,54.931,83105256.07,-8.0001,65.1358,-0.1,SPY
1/27/2017,199.2280886,59711100,30249236950,17.7407,1.225,142.3455,197.3632,1.1806,0.0571,1.1235,14280703707,1.0771,63.7419,196.3644,88.4786,92.1403,48.4429,66718001.71,-15.5791,61.0195,-0.5422,SPY
1/30/2017,197.9925404,79737300,30271064787,17.0017,1.2966,15.5913,197.4231,1.0908,-0.0261,1.117,14200966407,0.2202,56.0575,196.7152,87.1093,76.9824,46.9059,60894072.95,-45.4738,61.2923,-0.3464,SPY
1/31/2017,197.9751348,75880800,30338645288,16.3747,1.2836,-4.0225,197.4757,1.0067,-0.0882,1.0949,14125085607,0.5657,55.9551,199.872,77.8245,64.3508,46.3595,74478618.53,-45.8949,65.0937,0.4297,SPY
2/1/2017,198.0534408,79117700,30324739319,15.359,1.2944,31.568,197.5307,0.9356,-0.1275,1.0631,14204203307,0.3837,56.3413,199.813,65.4034,54.877,53.6532,68840522.52,-44.0003,62.1889,0.0545,SPY
2/2/2017,198.1839645,69657600,30358479473,14.3256,1.2815,13.4268,197.5929,0.8796,-0.1468,1.0264,14273860907,0.8233,57.0177,199.7552,58.2327,55.4704,53.7544,71011303.01,-43.6937,61.7957,0.1172,SPY
